management_id,title,comment,platform,大ジャンル,小ジャンル,purchase_price,sold_price,shipping_fee,sales_fee_rate,status,sold_at
"DUMMY-202604-0281","ブラウン ナイロンジャケット 90s","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","その他","アウター","ナイロンジャケット","6630","12400","850","0","sold","2026-04-06"
"DUMMY-202604-0282","ホワイト トートバッグ ヴィンテージ","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","トートバッグ","2840","5800","520","10","sold","2026-04-21"
"DUMMY-202604-0283","レッド Gジャン きれいめ","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","メルカリ","アウター","Gジャン","3800","8800","1200","10","sold","2026-04-26"
"DUMMY-202604-0284","ネイビー ネックレス 人気ブランド","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","ネックレス","2160","4100","450","10","sold","2026-04-05"
"DUMMY-202604-0285","グリーン Tシャツ きれいめ","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","Tシャツ","3000","7500","230","10","sold","2026-04-30"
"DUMMY-202604-0286","ブルー ダウン きれいめ","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ダウン","8170","17200","850","5","sold","2026-04-24"
"DUMMY-202604-0287","ホワイト パーカー きれいめ","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","メルカリ","トップス","パーカー","2790","7200","450","10","sold","2026-04-12"
"DUMMY-202604-0288","ネイビー Gジャン 一点物","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","Gジャン","4530","7600","1000","10","sold","2026-04-04"
"DUMMY-202604-0289","ホワイト ダウン ストリート","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ダウン","5050","7200","750","10","sold","2026-04-10"
"DUMMY-202604-0290","ホワイト その他 訳あり","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","ヤフオク","その他","その他","1710","2200","750","10","sold","2026-04-08"
"DUMMY-202604-0291","ホワイト リュック 一点物","CSVダミーデータ 2026年4月 売上・利益・ジャンル分析検証用","その他","バッグ","リュック","2770","5300","520","0","sold","2026-04-05"
"DUMMY-202605-0292","グリーン リュック 90s","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","リュック","2630","9400","1000","10","sold","2026-05-28"
"DUMMY-202605-0293","パープル レザージャケット 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","アウター","レザージャケット","8180","23200","1400","10","sold","2026-05-17"
"DUMMY-202605-0294","ネイビー Tシャツ ヴィンテージ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","Tシャツ","2070","7600","230","10","sold","2026-05-12"
"DUMMY-202605-0295","ブラウン Tシャツ きれいめ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","3450","7300","230","10","sold","2026-05-01"
"DUMMY-202605-0296","ブルー シャツ きれいめ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","シャツ","2030","7500","520","10","sold","2026-05-18"
"DUMMY-202605-0297","ホワイト サンダル 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","サンダル","3040","11500","520","10","sold","2026-05-05"
"DUMMY-202605-0298","グリーン シャツ 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用 / 未売却ダミー","Yahooフリマ","トップス","シャツ","2320","0","0","5","selling",""
"DUMMY-202605-0299","パープル ダウン 訳あり","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ダウン","6660","21900","850","5","sold","2026-05-20"
"DUMMY-202605-0300","ブラウン デニム 90s","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","デニム","3110","10000","230","10","sold","2026-05-17"
"DUMMY-202605-0301","ネイビー Tシャツ 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","Tシャツ","2100","8100","750","5","sold","2026-05-28"
"DUMMY-202605-0302","ブラック Tシャツ 90s","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","3420","9000","230","10","sold","2026-05-06"
"DUMMY-202605-0303","ブラック Gジャン 一点物","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","その他","アウター","Gジャン","7800","24900","1000","0","sold","2026-05-30"
"DUMMY-202605-0304","グレー トートバッグ ヴィンテージ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","バッグ","トートバッグ","3260","11500","850","5","sold","2026-05-20"
"DUMMY-202605-0305","ブルー 腕時計 人気ブランド","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","腕時計","2070","7800","450","10","sold","2026-05-07"
"DUMMY-202605-0306","ベージュ スウェット ヴィンテージ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","スウェット","1710","4400","210","10","sold","2026-05-05"
"DUMMY-202605-0307","グレー コート 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","コート","7010","20100","1400","10","sold","2026-05-20"
"DUMMY-202605-0308","イエロー ネックレス きれいめ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ラクマ","アクセサリー","ネックレス","1510","3800","230","10","sold","2026-05-26"
"DUMMY-202605-0309","ブルー ボストンバッグ 美品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ボストンバッグ","2450","8900","850","10","sold","2026-05-29"
"DUMMY-202605-0310","イエロー ショルダーバッグ ストリート","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","その他","バッグ","ショルダーバッグ","2560","6600","750","0","sold","2026-05-29"
"DUMMY-202605-0311","ベージュ ナイロンジャケット 訳あり","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ナイロンジャケット","7210","13700","1400","10","sold","2026-05-01"
"DUMMY-202605-0312","イエロー Gジャン 90s","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ラクマ","アウター","Gジャン","7710","17900","1000","10","sold","2026-05-04"
"DUMMY-202605-0313","グレー ブーツ きれいめ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","ブーツ","4270","14800","850","10","sold","2026-05-13"
"DUMMY-202605-0314","カーキ Gジャン 訳あり","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","Gジャン","6560","15400","1400","5","sold","2026-05-19"
"DUMMY-202605-0315","グリーン レザージャケット 人気ブランド","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ラクマ","アウター","レザージャケット","7600","19300","850","10","sold","2026-05-12"
"DUMMY-202605-0316","レッド デニム 良品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","デニム","2750","5600","520","10","sold","2026-05-26"
"DUMMY-202605-0317","グリーン 腕時計 一点物","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","アクセサリー","腕時計","1940","0","0","10","selling",""
"DUMMY-202605-0318","グレー ニット きれいめ","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ラクマ","トップス","ニット","1870","0","0","10","selling",""
"DUMMY-202605-0319","グリーン Gジャン 良品","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","ラクマ","アウター","Gジャン","3950","10300","1000","10","sold","2026-05-17"
"DUMMY-202605-0320","ブラウン ショルダーバッグ 一点物","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ショルダーバッグ","4280","14700","850","10","sold","2026-05-07"
"DUMMY-202605-0321","ネイビー Tシャツ ストリート","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","1880","3700","210","10","sold","2026-05-11"
"DUMMY-202605-0322","グリーン トートバッグ 一点物","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","バッグ","トートバッグ","4380","8900","850","5","sold","2026-05-16"
"DUMMY-202605-0323","ブラック パーカー 訳あり","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","パーカー","2030","3700","450","5","sold","2026-05-05"
"DUMMY-202605-0324","ネイビー スラックス 人気ブランド","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","スラックス","3300","13400","230","10","sold","2026-05-17"
"DUMMY-202605-0325","ホワイト ショルダーバッグ 訳あり","CSVダミーデータ 2026年5月 売上・利益・ジャンル分析検証用","Yahooフリマ","バッグ","ショルダーバッグ","3740","10300","850","5","sold","2026-05-08"
"DUMMY-202606-0326","ベージュ トートバッグ 一点物","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ラクマ","バッグ","トートバッグ","3970","7900","850","10","sold","2026-06-27"
"DUMMY-202606-0327","レッド スラックス 使用感あり","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ヤフオク","ボトムス","スラックス","3460","4700","520","10","sold","2026-06-13"
"DUMMY-202606-0328","ブラウン リュック 良品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ヤフオク","バッグ","リュック","3410","6700","750","10","sold","2026-06-29"
"DUMMY-202606-0329","グリーン コート 良品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ラクマ","アウター","コート","5830","0","0","10","selling",""
"DUMMY-202606-0330","ネイビー ナイロンジャケット 人気ブランド","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ナイロンジャケット","5980","16000","1000","10","sold","2026-06-23"
"DUMMY-202606-0331","カーキ ダウン 良品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","ダウン","5790","10300","1400","10","sold","2026-06-15"
"DUMMY-202606-0332","イエロー パーカー 美品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","パーカー","1810","5200","750","5","sold","2026-06-02"
"DUMMY-202606-0333","ネイビー チノパン 訳あり","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","チノパン","2190","4000","450","10","sold","2026-06-21"
"DUMMY-202606-0334","ベージュ Tシャツ 人気ブランド","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","Tシャツ","3370","9500","750","5","sold","2026-06-21"
"DUMMY-202606-0335","グリーン ベルト 良品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","ヤフオク","アクセサリー","ベルト","2140","5800","450","10","sold","2026-06-25"
"DUMMY-202606-0336","パープル シャツ 良品","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","その他","トップス","シャツ","2270","4500","450","0","sold","2026-06-10"
"DUMMY-202606-0337","レッド ニット きれいめ","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","メルカリ","トップス","ニット","3430","8500","210","10","sold","2026-06-23"
"DUMMY-202606-0338","グレー ダウン きれいめ","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ダウン","3920","7600","1400","10","sold","2026-06-14"
"DUMMY-202606-0339","レッド その他 90s","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","メルカリ","その他","その他","1220","2200","230","10","sold","2026-06-06"
"DUMMY-202606-0340","ネイビー スニーカー 訳あり","CSVダミーデータ 2026年6月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","スニーカー","4680","8900","1000","10","sold","2026-06-01"
"DUMMY-202607-0341","ベージュ デニム 良品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用 / 下書きダミー","Yahooフリマ","ボトムス","デニム","3400","0","0","5","draft",""
"DUMMY-202607-0342","ブルー レザージャケット きれいめ","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","レザージャケット","7690","23100","1000","10","sold","2026-07-11"
"DUMMY-202607-0343","カーキ トートバッグ 美品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","トートバッグ","2580","8100","520","10","sold","2026-07-03"
"DUMMY-202607-0344","グレー デニム ヴィンテージ","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","デニム","2990","4600","210","10","sold","2026-07-30"
"DUMMY-202607-0345","カーキ ナイロンジャケット 90s","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ナイロンジャケット","4750","14500","1200","5","sold","2026-07-04"
"DUMMY-202607-0346","レッド パーカー 一点物","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","トップス","パーカー","2920","7200","520","10","sold","2026-07-14"
"DUMMY-202607-0347","グレー ブーツ 訳あり","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用 / 下書きダミー","メルカリ","シューズ","ブーツ","2920","0","0","10","draft",""
"DUMMY-202607-0348","イエロー Tシャツ 人気ブランド","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","Tシャツ","2770","9200","230","5","sold","2026-07-21"
"DUMMY-202607-0349","ブラック Gジャン 良品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","Gジャン","7300","12400","1200","5","sold","2026-07-13"
"DUMMY-202607-0350","グリーン スニーカー 人気ブランド","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用 / 下書きダミー","メルカリ","シューズ","スニーカー","3720","0","0","10","draft",""
"DUMMY-202607-0351","ホワイト Gジャン 一点物","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","アウター","Gジャン","7170","21300","1400","10","sold","2026-07-19"
"DUMMY-202607-0352","ブラウン スウェット 90s","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","スウェット","2230","3600","210","5","sold","2026-07-21"
"DUMMY-202607-0353","ブラウン ダウン 人気ブランド","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ダウン","6330","20400","1400","10","sold","2026-07-24"
"DUMMY-202607-0354","カーキ ベルト ヴィンテージ","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","アクセサリー","ベルト","1730","5200","230","10","sold","2026-07-07"
"DUMMY-202607-0355","ネイビー Tシャツ 美品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","その他","トップス","Tシャツ","1960","4200","750","0","sold","2026-07-09"
"DUMMY-202607-0356","カーキ ナイロンジャケット 美品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ナイロンジャケット","7190","23700","1000","10","sold","2026-07-24"
"DUMMY-202607-0357","レッド ショートパンツ きれいめ","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","ショートパンツ","2430","3700","750","10","sold","2026-07-12"
"DUMMY-202607-0358","グリーン ニット 良品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","ニット","1760","3000","750","5","sold","2026-07-29"
"DUMMY-202607-0359","ブラウン 革靴 良品","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","革靴","3670","7300","520","10","sold","2026-07-29"
"DUMMY-202607-0360","ブラウン ニット 人気ブランド","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","ニット","1790","5800","450","5","sold","2026-07-16"
"DUMMY-202607-0361","ブラック レザージャケット 90s","CSVダミーデータ 2026年7月 売上・利益・ジャンル分析検証用","メルカリ","アウター","レザージャケット","4710","13500","750","10","sold","2026-07-03"
"DUMMY-202608-0362","イエロー チノパン 一点物","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","ヤフオク","ボトムス","チノパン","3290","7400","230","10","sold","2026-08-26"
"DUMMY-202608-0363","レッド チノパン 美品","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","チノパン","2740","5000","750","10","sold","2026-08-06"
"DUMMY-202608-0364","グレー スラックス ストリート","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","ボトムス","スラックス","2620","0","0","10","selling",""
"DUMMY-202608-0365","グレー ナイロンジャケット 良品","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","ラクマ","アウター","ナイロンジャケット","5510","9700","1400","10","sold","2026-08-26"
"DUMMY-202608-0366","グリーン サンダル ヴィンテージ","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","Yahooフリマ","シューズ","サンダル","2890","4500","750","5","sold","2026-08-06"
"DUMMY-202608-0367","ベージュ スウェット 美品","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","メルカリ","トップス","スウェット","1980","2900","450","10","sold","2026-08-16"
"DUMMY-202608-0368","パープル 革靴 ストリート","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","革靴","3390","8000","750","10","sold","2026-08-08"
"DUMMY-202608-0369","レッド Tシャツ 美品","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","ヤフオク","トップス","Tシャツ","2910","6300","450","10","sold","2026-08-01"
"DUMMY-202608-0370","カーキ デニム 良品","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","ラクマ","ボトムス","デニム","3730","5100","450","10","sold","2026-08-31"
"DUMMY-202608-0371","ホワイト スウェット ヴィンテージ","CSVダミーデータ 2026年8月 売上・利益・ジャンル分析検証用","メルカリ","トップス","スウェット","3200","7400","520","10","sold","2026-08-13"
"DUMMY-202609-0372","ベージュ サンダル 一点物","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","Yahooフリマ","シューズ","サンダル","3380","13300","520","5","sold","2026-09-09"
"DUMMY-202609-0373","ブラウン ニット ストリート","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","ニット","3120","6100","520","5","sold","2026-09-10"
"DUMMY-202609-0374","レッド 革靴 使用感あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","革靴","2890","8100","1000","10","sold","2026-09-29"
"DUMMY-202609-0375","ネイビー サンダル 良品","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","サンダル","4500","11300","1000","10","sold","2026-09-19"
"DUMMY-202609-0376","ホワイト ニット 使用感あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ラクマ","トップス","ニット","2430","0","0","10","selling",""
"DUMMY-202609-0377","ネイビー シャツ 90s","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","その他","トップス","シャツ","2280","5900","210","0","sold","2026-09-06"
"DUMMY-202609-0378","イエロー チノパン 人気ブランド","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","チノパン","3150","8900","230","10","sold","2026-09-08"
"DUMMY-202609-0379","カーキ ニット 美品","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ラクマ","トップス","ニット","2680","6200","210","10","sold","2026-09-27"
"DUMMY-202609-0380","グリーン ダウン 訳あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ダウン","6470","14400","850","10","sold","2026-09-17"
"DUMMY-202609-0381","レッド その他 90s","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ラクマ","その他","その他","920","2600","750","10","sold","2026-09-15"
"DUMMY-202609-0382","グリーン チノパン 良品","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","Yahooフリマ","ボトムス","チノパン","3670","7200","230","5","sold","2026-09-04"
"DUMMY-202609-0383","カーキ ネックレス ヴィンテージ","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ラクマ","アクセサリー","ネックレス","1120","2800","450","10","sold","2026-09-20"
"DUMMY-202609-0384","ホワイト サンダル 人気ブランド","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ラクマ","シューズ","サンダル","3830","8900","750","10","sold","2026-09-14"
"DUMMY-202609-0385","ベージュ ダウン 人気ブランド","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ダウン","6580","14100","1400","10","sold","2026-09-22"
"DUMMY-202609-0386","ベージュ シャツ 人気ブランド","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用 / 下書きダミー","ラクマ","トップス","シャツ","2410","0","0","10","draft",""
"DUMMY-202609-0387","ネイビー ショルダーバッグ 訳あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ショルダーバッグ","3600","6900","1000","10","sold","2026-09-05"
"DUMMY-202609-0388","ホワイト ショルダーバッグ 使用感あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ショルダーバッグ","2770","6300","850","10","sold","2026-09-25"
"DUMMY-202609-0389","グレー トートバッグ 美品","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","バッグ","トートバッグ","3770","0","0","10","selling",""
"DUMMY-202609-0390","ネイビー Tシャツ 使用感あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","2470","4900","210","10","sold","2026-09-27"
"DUMMY-202609-0391","グレー Tシャツ 人気ブランド","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","トップス","Tシャツ","2520","7200","230","10","sold","2026-09-06"
"DUMMY-202609-0392","グレー コート ヴィンテージ","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","アウター","コート","7400","20300","1200","10","sold","2026-09-12"
"DUMMY-202609-0393","ネイビー ボストンバッグ 訳あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","ボストンバッグ","3880","5100","750","10","sold","2026-09-25"
"DUMMY-202609-0394","ブラック 革靴 90s","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","革靴","4850","13500","520","10","sold","2026-09-15"
"DUMMY-202609-0395","カーキ レザージャケット 美品","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","その他","アウター","レザージャケット","3790","11000","1400","0","sold","2026-09-22"
"DUMMY-202609-0396","レッド スラックス 訳あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","Yahooフリマ","ボトムス","スラックス","3150","4300","230","5","sold","2026-09-11"
"DUMMY-202609-0397","カーキ ダウン 一点物","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ダウン","7720","21900","1200","5","sold","2026-09-20"
"DUMMY-202609-0398","パープル 革靴 使用感あり","CSVダミーデータ 2026年9月 売上・利益・ジャンル分析検証用","ラクマ","シューズ","革靴","2290","6000","520","10","sold","2026-09-12"
"DUMMY-202610-0399","ブラック ショートパンツ ヴィンテージ","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","ボトムス","ショートパンツ","2490","3700","520","10","sold","2026-10-23"
"DUMMY-202610-0400","ブルー その他 ストリート","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用 / 未売却ダミー","ヤフオク","その他","その他","1610","0","0","10","selling",""
"DUMMY-202610-0401","ベージュ Gジャン 美品","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","ラクマ","アウター","Gジャン","7190","22400","1200","10","sold","2026-10-08"
"DUMMY-202610-0402","ネイビー Tシャツ ストリート","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","Yahooフリマ","トップス","Tシャツ","2510","4300","520","5","sold","2026-10-19"
"DUMMY-202610-0403","ブラウン シャツ 人気ブランド","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","トップス","シャツ","3150","6200","520","10","sold","2026-10-21"
"DUMMY-202610-0404","レッド ナイロンジャケット きれいめ","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ナイロンジャケット","3810","9900","1400","5","sold","2026-10-02"
"DUMMY-202610-0405","イエロー ブーツ 一点物","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","シューズ","ブーツ","2940","5100","520","10","sold","2026-10-21"
"DUMMY-202610-0406","ブルー その他 訳あり","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","Yahooフリマ","その他","その他","910","1100","450","5","sold","2026-10-22"
"DUMMY-202610-0407","イエロー ニット ストリート","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","トップス","ニット","2840","4500","520","10","sold","2026-10-30"
"DUMMY-202610-0408","カーキ デニム 90s","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用 / 未売却ダミー","メルカリ","ボトムス","デニム","2860","0","0","10","selling",""
"DUMMY-202610-0409","レッド パーカー 使用感あり","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用 / 下書きダミー","ヤフオク","トップス","パーカー","2420","0","0","10","draft",""
"DUMMY-202610-0410","グリーン リュック ストリート","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","ヤフオク","バッグ","リュック","2300","4400","520","10","sold","2026-10-29"
"DUMMY-202610-0411","ベージュ ナイロンジャケット 90s","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","アウター","ナイロンジャケット","4820","12700","1200","10","sold","2026-10-28"
"DUMMY-202610-0412","ホワイト シャツ 一点物","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","ラクマ","トップス","シャツ","1990","4900","750","10","sold","2026-10-29"
"DUMMY-202610-0413","ブルー Gジャン 良品","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","アウター","Gジャン","7030","15000","850","10","sold","2026-10-21"
"DUMMY-202610-0414","ベージュ トートバッグ ヴィンテージ","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","メルカリ","バッグ","トートバッグ","3090","6900","1000","10","sold","2026-10-21"
"DUMMY-202610-0415","パープル その他 きれいめ","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","ヤフオク","その他","その他","1740","3900","750","10","sold","2026-10-30"
"DUMMY-202610-0416","ネイビー その他 きれいめ","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","その他","その他","その他","1790","3100","750","0","sold","2026-10-02"
"DUMMY-202610-0417","レッド レザージャケット 人気ブランド","CSVダミーデータ 2026年10月 売上・利益・ジャンル分析検証用","ヤフオク","アウター","レザージャケット","3970","14300","1000","10","sold","2026-10-12"
"DUMMY-202611-0418","パープル ナイロンジャケット 良品","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","Yahooフリマ","アウター","ナイロンジャケット","4350","17300","1200","5","sold","2026-11-13"
"DUMMY-202611-0419","レッド ブーツ 一点物","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","ブーツ","4290","14100","520","10","sold","2026-11-29"
"DUMMY-202611-0420","ホワイト サンダル ヴィンテージ","CSVダミーデータ 2026年11月 売上・利益・ジャンル分析検証用","ヤフオク","シューズ","サンダル","3640","9400","1000","10","sold","2026-11-20"
