management_id,title,comment,platform,大ジャンル,小ジャンル,purchase_price,sold_price,shipping_fee,sales_fee_rate,status,sold_at
"DUMMY-0323","ブラック ニット 一点物","CSVダミーデータ 2025年11月 売上検証用","ラクマ","トップス","ニット","4010","7600","450","10.0","sold","2025-11-20"
"DUMMY-0324","ブラック その他 一点物","CSVダミーデータ 2025年11月 売上検証用","その他","その他","その他","4183","10900","210","0.0","sold","2025-11-13"
"DUMMY-0325","ブラウン スウェット 使用感あり","CSVダミーデータ 2025年11月 売上検証用","PayPayフリマ","トップス","スウェット","2219","5500","450","5.0","sold","2025-11-26"
"DUMMY-0326","ホワイト コート デッドストック風","CSVダミーデータ 2025年11月 売上検証用","PayPayフリマ","アウター","コート","1292","2100","750","5.0","sold","2025-11-17"
"DUMMY-0327","カーキ ベルト デッドストック風","CSVダミーデータ 2025年11月 売上検証用","メルカリ","アクセサリー","ベルト","3605","6900","850","10.0","sold","2025-11-20"
"DUMMY-0328","ブラウン スラックス 良品","CSVダミーデータ 2025年11月 売上検証用","PayPayフリマ","ボトムス","スラックス","3902","6400","210","5.0","sold","2025-11-13"
"DUMMY-0329","グレー パーカー 良品","CSVダミーデータ 2025年11月 売上検証用","その他","トップス","パーカー","5248","14400","1200","0.0","sold","2025-11-19"
"DUMMY-0330","ブラウン その他 デッドストック風","CSVダミーデータ 2025年11月 売上検証用","ヤフオク","その他","その他","4714","7200","1200","10.0","sold","2025-11-24"
"DUMMY-0331","ブラック チノパン 美品","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","ボトムス","チノパン","1984","5100","750","5.0","sold","2025-12-19"
"DUMMY-0332","カーキ デニム 良品","CSVダミーデータ 2025年12月 売上検証用","その他","ボトムス","デニム","2818","7600","210","0.0","sold","2025-12-20"
"DUMMY-0333","ブラック ショルダーバッグ 使用感あり","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","バッグ","ショルダーバッグ","5309","16200","750","10.0","sold","2025-12-16"
"DUMMY-0334","ネイビー トートバッグ 一点物","CSVダミーデータ 2025年12月 売上検証用","その他","バッグ","トートバッグ","6214","17700","1200","0.0","sold","2025-12-21"
"DUMMY-0335","ベージュ ボストンバッグ デッドストック風","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","バッグ","ボストンバッグ","5625","10000","850","5.0","sold","2025-12-24"
"DUMMY-0336","ブラック 時計 ヴィンテージ","CSVダミーデータ 2025年12月 売上検証用","ラクマ","アクセサリー","時計","5083","8000","750","10.0","sold","2025-12-11"
"DUMMY-0337","ネイビー ボストンバッグ 一点物","CSVダミーデータ 2025年12月 売上検証用","メルカリ","バッグ","ボストンバッグ","4743","13100","1200","10.0","sold","2025-12-30"
"DUMMY-0338","ホワイト ベルト 一点物","CSVダミーデータ 2025年12月 売上検証用","その他","アクセサリー","ベルト","5064","13700","210","0.0","sold","2025-12-07"
"DUMMY-0339","ネイビー その他 良品","CSVダミーデータ 2025年12月 売上検証用","その他","その他","その他","3796","5800","210","0.0","sold","2025-12-22"
"DUMMY-0340","ブラウン Tシャツ 美品","CSVダミーデータ 2025年12月 売上検証用","ラクマ","トップス","Tシャツ","5296","13500","210","10.0","sold","2025-12-03"
"DUMMY-0341","ブルー コート 一点物","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","アウター","コート","4205","12700","750","5.0","sold","2025-12-06"
"DUMMY-0342","ブルー ネックレス デッドストック風","CSVダミーデータ 2025年12月 売上検証用","メルカリ","アクセサリー","ネックレス","6237","15100","210","10.0","sold","2025-12-16"
"DUMMY-0343","ブルー ダウン デッドストック風","CSVダミーデータ 2025年12月 売上検証用","ラクマ","アウター","ダウン","1116","1700","1050","10.0","sold","2025-12-31"
"DUMMY-0344","ネイビー 革靴 美品","CSVダミーデータ 2025年12月 売上検証用","ラクマ","シューズ","革靴","2053","5400","750","10.0","sold","2025-12-11"
"DUMMY-0345","グレー スニーカー 良品","CSVダミーデータ 2025年12月 売上検証用","その他","シューズ","スニーカー","5302","11200","450","0.0","sold","2025-12-05"
"DUMMY-0346","ベージュ レザージャケット 使用感あり","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","アウター","レザージャケット","4882","9800","450","10.0","sold","2025-12-23"
"DUMMY-0347","ブルー 革靴 ヴィンテージ","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","シューズ","革靴","1824","4700","750","5.0","sold","2025-12-24"
"DUMMY-0348","ブラック ボストンバッグ 美品","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","バッグ","ボストンバッグ","3868","9700","210","5.0","sold","2025-12-02"
"DUMMY-0349","グレー スニーカー デッドストック風","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","シューズ","スニーカー","4775","14900","850","10.0","sold","2025-12-13"
"DUMMY-0350","ブラウン その他 デッドストック風","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","その他","その他","6498","15500","210","10.0","sold","2025-12-22"
"DUMMY-0351","カーキ サンダル デッドストック風","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","シューズ","サンダル","6239","9500","1050","10.0","sold","2025-12-14"
"DUMMY-0352","ブルー ブーツ ヴィンテージ","CSVダミーデータ 2025年12月 売上検証用","メルカリ","シューズ","ブーツ","3625","9600","1050","10.0","sold","2025-12-05"
"DUMMY-0353","ベージュ ショルダーバッグ 美品","CSVダミーデータ 2025年12月 売上検証用","メルカリ","バッグ","ショルダーバッグ","2151","6200","1050","10.0","sold","2025-12-12"
"DUMMY-0354","ベージュ ボストンバッグ デッドストック風","CSVダミーデータ 2025年12月 売上検証用","その他","バッグ","ボストンバッグ","5808","17200","210","0.0","sold","2025-12-01"
"DUMMY-0355","カーキ その他 美品","CSVダミーデータ 2025年12月 売上検証用","ラクマ","その他","その他","4368","8400","850","10.0","sold","2025-12-10"
"DUMMY-0356","ブラック シャツ ヴィンテージ","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","トップス","シャツ","6227","18400","1200","10.0","sold","2025-12-13"
"DUMMY-0357","ブルー ダウン 一点物","CSVダミーデータ 2025年12月 売上検証用","メルカリ","アウター","ダウン","5897","14500","750","10.0","sold","2025-12-26"
"DUMMY-0358","カーキ 革靴 使用感あり","CSVダミーデータ 2025年12月 売上検証用","その他","シューズ","革靴","5456","12700","1050","0.0","sold","2025-12-04"
"DUMMY-0359","ブラウン 時計 ヴィンテージ","CSVダミーデータ 2025年12月 売上検証用","ヤフオク","アクセサリー","時計","1125","3500","1050","10.0","sold","2025-12-15"
"DUMMY-0360","ブラウン ショートパンツ 美品","CSVダミーデータ 2025年12月 売上検証用","PayPayフリマ","ボトムス","ショートパンツ","4331","9900","750","5.0","sold","2025-12-19"
"DUMMY-0361","ベージュ リュック ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","バッグ","リュック","2332","6700","1050","5.0","sold","2026-01-26"
"DUMMY-0362","ブラック 革靴 良品","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","シューズ","革靴","2556","7500","210","5.0","sold","2026-01-10"
"DUMMY-0363","ブルー コート 良品","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","アウター","コート","1907","4200","450","5.0","sold","2026-01-14"
"DUMMY-0364","ブルー スウェット 良品","CSVダミーデータ 2026年1月 売上検証用","その他","トップス","スウェット","2004","3700","1200","0.0","sold","2026-01-22"
"DUMMY-0365","ブラウン レザージャケット デッドストック風","CSVダミーデータ 2026年1月 売上検証用","ヤフオク","アウター","レザージャケット","6434","12600","750","10.0","sold","2026-01-01"
"DUMMY-0366","ネイビー ネックレス 使用感あり","CSVダミーデータ 2026年1月 売上検証用","その他","アクセサリー","ネックレス","4844","9800","210","0.0","sold","2026-01-21"
"DUMMY-0367","ブラック その他 ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","ヤフオク","その他","その他","1717","5100","1050","10.0","sold","2026-01-12"
"DUMMY-0368","ブラック その他 使用感あり","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","その他","その他","2204","5700","750","5.0","sold","2026-01-30"
"DUMMY-0369","ブルー スラックス デッドストック風","CSVダミーデータ 2026年1月 売上検証用","その他","ボトムス","スラックス","3001","5500","850","0.0","sold","2026-01-12"
"DUMMY-0370","ブラウン 革靴 美品","CSVダミーデータ 2026年1月 売上検証用","メルカリ","シューズ","革靴","5615","14000","450","10.0","sold","2026-01-14"
"DUMMY-0371","ブラウン サンダル デッドストック風","CSVダミーデータ 2026年1月 売上検証用","ヤフオク","シューズ","サンダル","794","2000","450","10.0","sold","2026-01-05"
"DUMMY-0372","ブラウン チノパン ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","その他","ボトムス","チノパン","4727","13400","210","0.0","sold","2026-01-12"
"DUMMY-0373","グレー リュック デッドストック風","CSVダミーデータ 2026年1月 売上検証用","ラクマ","バッグ","リュック","3410","9900","450","10.0","sold","2026-01-06"
"DUMMY-0374","ブラウン ニット 一点物","CSVダミーデータ 2026年1月 売上検証用","ラクマ","トップス","ニット","5004","14600","210","10.0","sold","2026-01-21"
"DUMMY-0375","ブラック ベルト 一点物","CSVダミーデータ 2026年1月 売上検証用","その他","アクセサリー","ベルト","4448","8500","1200","0.0","sold","2026-01-04"
"DUMMY-0376","グレー サンダル ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","その他","シューズ","サンダル","5303","12100","1200","0.0","sold","2026-01-03"
"DUMMY-0377","ブラック パーカー ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","ラクマ","トップス","パーカー","3646","10900","750","10.0","sold","2026-01-14"
"DUMMY-0378","カーキ トートバッグ 美品","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","バッグ","トートバッグ","4294","6600","1200","5.0","sold","2026-01-19"
"DUMMY-0379","ベージュ サンダル デッドストック風","CSVダミーデータ 2026年1月 売上検証用","ヤフオク","シューズ","サンダル","2349","4900","450","10.0","sold","2026-01-11"
"DUMMY-0380","ホワイト ダウン ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","ラクマ","アウター","ダウン","5807","15400","1050","10.0","sold","2026-01-13"
"DUMMY-0381","ブラック Tシャツ 使用感あり","CSVダミーデータ 2026年1月 売上検証用","ラクマ","トップス","Tシャツ","4046","7400","850","10.0","sold","2026-01-22"
"DUMMY-0382","ホワイト レザージャケット 良品","CSVダミーデータ 2026年1月 売上検証用","メルカリ","アウター","レザージャケット","2590","4600","1200","10.0","sold","2026-01-04"
"DUMMY-0383","グレー その他 良品","CSVダミーデータ 2026年1月 売上検証用","メルカリ","その他","その他","4616","8300","850","10.0","sold","2026-01-28"
"DUMMY-0384","ホワイト その他 デッドストック風","CSVダミーデータ 2026年1月 売上検証用","その他","その他","その他","6130","11200","1200","0.0","sold","2026-01-25"
"DUMMY-0385","ベージュ デニム ヴィンテージ","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","ボトムス","デニム","6198","15700","1200","5.0","sold","2026-01-30"
"DUMMY-0386","ホワイト Tシャツ 良品","CSVダミーデータ 2026年1月 売上検証用","ヤフオク","トップス","Tシャツ","3503","9900","1050","10.0","sold","2026-01-17"
"DUMMY-0387","ネイビー ショートパンツ デッドストック風","CSVダミーデータ 2026年1月 売上検証用","その他","ボトムス","ショートパンツ","3651","9800","450","0.0","sold","2026-01-17"
"DUMMY-0388","ブルー 時計 良品","CSVダミーデータ 2026年1月 売上検証用","その他","アクセサリー","時計","3798","9100","210","0.0","sold","2026-01-24"
"DUMMY-0389","ベージュ レザージャケット 良品","CSVダミーデータ 2026年1月 売上検証用","PayPayフリマ","アウター","レザージャケット","2462","6700","210","5.0","sold","2026-01-11"
"DUMMY-0390","ブラック 時計 使用感あり","CSVダミーデータ 2026年1月 売上検証用","ラクマ","アクセサリー","時計","4378","9300","210","10.0","sold","2026-01-02"
"DUMMY-0391","ブルー その他 良品","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","その他","その他","1956","4300","1050","10.0","sold","2026-02-10"
"DUMMY-0392","カーキ ニット ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","メルカリ","トップス","ニット","3216","8800","750","10.0","sold","2026-02-15"
"DUMMY-0393","ブラック ネックレス ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","メルカリ","アクセサリー","ネックレス","764","1400","1200","10.0","sold","2026-02-17"
"DUMMY-0394","ブルー その他 良品","CSVダミーデータ 2026年2月 売上検証用","ラクマ","その他","その他","6106","14200","850","10.0","sold","2026-02-17"
"DUMMY-0395","ブラウン 帽子 使用感あり","CSVダミーデータ 2026年2月 売上検証用","ラクマ","アクセサリー","帽子","5408","17200","1050","10.0","sold","2026-02-09"
"DUMMY-0396","ベージュ シャツ 美品","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","トップス","シャツ","4168","7100","850","10.0","sold","2026-02-04"
"DUMMY-0397","ブラック ベルト 一点物","CSVダミーデータ 2026年2月 売上検証用","ラクマ","アクセサリー","ベルト","6427","16500","750","10.0","sold","2026-02-09"
"DUMMY-0398","ブラック 時計 良品","CSVダミーデータ 2026年2月 売上検証用","その他","アクセサリー","時計","622","1800","1200","0.0","sold","2026-02-09"
"DUMMY-0399","ベージュ シャツ 使用感あり","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","トップス","シャツ","2297","6400","210","10.0","sold","2026-02-19"
"DUMMY-0400","ネイビー サンダル 一点物","CSVダミーデータ 2026年2月 売上検証用","その他","シューズ","サンダル","2570","7400","1050","0.0","sold","2026-02-09"
"DUMMY-0401","ブラウン スラックス 使用感あり","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","ボトムス","スラックス","2688","6300","450","10.0","sold","2026-02-28"
"DUMMY-0402","グレー ナイロンジャケット 美品","CSVダミーデータ 2026年2月 売上検証用","メルカリ","アウター","ナイロンジャケット","4283","8600","210","10.0","sold","2026-02-06"
"DUMMY-0403","ネイビー シャツ 美品","CSVダミーデータ 2026年2月 売上検証用","PayPayフリマ","トップス","シャツ","6142","12500","210","5.0","sold","2026-02-19"
"DUMMY-0404","ホワイト サンダル ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","PayPayフリマ","シューズ","サンダル","2290","6300","1050","5.0","sold","2026-02-08"
"DUMMY-0405","ブルー スラックス デッドストック風","CSVダミーデータ 2026年2月 売上検証用","ラクマ","ボトムス","スラックス","2713","5500","750","10.0","sold","2026-02-08"
"DUMMY-0406","カーキ 革靴 良品","CSVダミーデータ 2026年2月 売上検証用","ラクマ","シューズ","革靴","1068","1800","1050","10.0","sold","2026-02-13"
"DUMMY-0407","ブラック スニーカー 美品","CSVダミーデータ 2026年2月 売上検証用","ラクマ","シューズ","スニーカー","4890","13200","210","10.0","sold","2026-02-12"
"DUMMY-0408","グレー ナイロンジャケット 一点物","CSVダミーデータ 2026年2月 売上検証用","メルカリ","アウター","ナイロンジャケット","3873","8200","210","10.0","sold","2026-02-11"
"DUMMY-0409","ブラウン トートバッグ 使用感あり","CSVダミーデータ 2026年2月 売上検証用","メルカリ","バッグ","トートバッグ","5793","15200","1200","10.0","sold","2026-02-17"
"DUMMY-0410","ホワイト シャツ ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","トップス","シャツ","4888","14300","450","10.0","sold","2026-02-18"
"DUMMY-0411","ブルー 帽子 デッドストック風","CSVダミーデータ 2026年2月 売上検証用","PayPayフリマ","アクセサリー","帽子","5724","18000","1200","5.0","sold","2026-02-15"
"DUMMY-0412","ブラウン その他 美品","CSVダミーデータ 2026年2月 売上検証用","メルカリ","その他","その他","3581","9800","850","10.0","sold","2026-02-11"
"DUMMY-0413","ホワイト Tシャツ ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","メルカリ","トップス","Tシャツ","1636","2800","850","10.0","sold","2026-02-25"
"DUMMY-0414","ブラック ショートパンツ ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","ラクマ","ボトムス","ショートパンツ","1133","3500","850","10.0","sold","2026-02-03"
"DUMMY-0415","ホワイト ネックレス 使用感あり","CSVダミーデータ 2026年2月 売上検証用","メルカリ","アクセサリー","ネックレス","5489","11300","1050","10.0","sold","2026-02-10"
"DUMMY-0416","ブラウン Gジャン ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","メルカリ","アウター","Gジャン","5899","12300","1050","10.0","sold","2026-02-02"
"DUMMY-0417","カーキ Gジャン 使用感あり","CSVダミーデータ 2026年2月 売上検証用","ラクマ","アウター","Gジャン","2662","8500","1050","10.0","sold","2026-02-03"
"DUMMY-0418","ブラック シャツ 美品","CSVダミーデータ 2026年2月 売上検証用","ラクマ","トップス","シャツ","1891","4100","1200","10.0","sold","2026-02-19"
"DUMMY-0419","グレー その他 使用感あり","CSVダミーデータ 2026年2月 売上検証用","PayPayフリマ","その他","その他","4865","14200","1050","5.0","sold","2026-02-16"
"DUMMY-0420","グレー 革靴 ヴィンテージ","CSVダミーデータ 2026年2月 売上検証用","ヤフオク","シューズ","革靴","2653","4100","850","10.0","sold","2026-02-14"
"DUMMY-0421","ホワイト ブーツ 美品","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","シューズ","ブーツ","4622","12700","450","10.0","sold","2026-03-15"
"DUMMY-0422","ネイビー その他 美品","CSVダミーデータ 2026年3月 売上検証用","その他","その他","その他","5295","9900","750","0.0","sold","2026-03-02"
"DUMMY-0423","ベージュ ナイロンジャケット デッドストック風","CSVダミーデータ 2026年3月 売上検証用","その他","アウター","ナイロンジャケット","5841","16800","750","0.0","sold","2026-03-06"
"DUMMY-0424","ブラック スウェット 美品","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","トップス","スウェット","3649","10100","1200","10.0","sold","2026-03-20"
"DUMMY-0425","カーキ サンダル 美品","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","シューズ","サンダル","587","1100","1200","10.0","sold","2026-03-16"
"DUMMY-0426","グレー ブーツ 良品","CSVダミーデータ 2026年3月 売上検証用","メルカリ","シューズ","ブーツ","5701","11400","1050","10.0","sold","2026-03-20"
"DUMMY-0427","ネイビー ショルダーバッグ 良品","CSVダミーデータ 2026年3月 売上検証用","PayPayフリマ","バッグ","ショルダーバッグ","525","1200","1050","5.0","sold","2026-03-21"
"DUMMY-0428","グレー コート 使用感あり","CSVダミーデータ 2026年3月 売上検証用","メルカリ","アウター","コート","2811","4900","1050","10.0","sold","2026-03-14"
"DUMMY-0429","ベージュ ベルト 一点物","CSVダミーデータ 2026年3月 売上検証用","メルカリ","アクセサリー","ベルト","4331","9300","450","10.0","sold","2026-03-02"
"DUMMY-0430","ブラウン 時計 良品","CSVダミーデータ 2026年3月 売上検証用","メルカリ","アクセサリー","時計","2568","7800","210","10.0","sold","2026-03-04"
"DUMMY-0431","ベージュ その他 良品","CSVダミーデータ 2026年3月 売上検証用","PayPayフリマ","その他","その他","6303","12900","1200","5.0","sold","2026-03-05"
"DUMMY-0432","ブラック デニム 一点物","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","ボトムス","デニム","3655","8000","750","10.0","sold","2026-03-13"
"DUMMY-0433","ブルー コート 美品","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","アウター","コート","6344","19700","1050","10.0","sold","2026-03-01"
"DUMMY-0434","ベージュ レザージャケット 一点物","CSVダミーデータ 2026年3月 売上検証用","その他","アウター","レザージャケット","1819","3500","450","0.0","sold","2026-03-18"
"DUMMY-0435","ベージュ 時計 良品","CSVダミーデータ 2026年3月 売上検証用","その他","アクセサリー","時計","4654","10700","210","0.0","sold","2026-03-05"
"DUMMY-0436","ブラウン ニット デッドストック風","CSVダミーデータ 2026年3月 売上検証用","ラクマ","トップス","ニット","2481","7700","750","10.0","sold","2026-03-13"
"DUMMY-0437","ネイビー その他 デッドストック風","CSVダミーデータ 2026年3月 売上検証用","メルカリ","その他","その他","5400","16800","1200","10.0","sold","2026-03-20"
"DUMMY-0438","カーキ チノパン デッドストック風","CSVダミーデータ 2026年3月 売上検証用","ラクマ","ボトムス","チノパン","5358","16700","1050","10.0","sold","2026-03-25"
"DUMMY-0439","カーキ リュック ヴィンテージ","CSVダミーデータ 2026年3月 売上検証用","メルカリ","バッグ","リュック","5136","14900","1200","10.0","sold","2026-03-25"
"DUMMY-0440","ブルー コート ヴィンテージ","CSVダミーデータ 2026年3月 売上検証用","ラクマ","アウター","コート","919","2600","750","10.0","sold","2026-03-18"
"DUMMY-0441","グレー ナイロンジャケット 一点物","CSVダミーデータ 2026年3月 売上検証用","ラクマ","アウター","ナイロンジャケット","3896","6100","450","10.0","sold","2026-03-23"
"DUMMY-0442","ブラウン リュック デッドストック風","CSVダミーデータ 2026年3月 売上検証用","メルカリ","バッグ","リュック","768","1800","750","10.0","sold","2026-03-12"
"DUMMY-0443","ブルー チノパン ヴィンテージ","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","ボトムス","チノパン","2360","3500","850","10.0","sold","2026-03-11"
"DUMMY-0444","ブラック スウェット 使用感あり","CSVダミーデータ 2026年3月 売上検証用","ラクマ","トップス","スウェット","2459","4600","850","10.0","sold","2026-03-24"
"DUMMY-0445","ホワイト コート ヴィンテージ","CSVダミーデータ 2026年3月 売上検証用","その他","アウター","コート","2450","3700","450","0.0","sold","2026-03-23"
"DUMMY-0446","ネイビー ショルダーバッグ 使用感あり","CSVダミーデータ 2026年3月 売上検証用","その他","バッグ","ショルダーバッグ","4044","10900","850","0.0","sold","2026-03-29"
"DUMMY-0447","ブルー サンダル 美品","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","シューズ","サンダル","5233","9700","1200","10.0","sold","2026-03-26"
"DUMMY-0448","ベージュ デニム 一点物","CSVダミーデータ 2026年3月 売上検証用","ヤフオク","ボトムス","デニム","1461","2900","210","10.0","sold","2026-03-23"
"DUMMY-0449","ホワイト 革靴 デッドストック風","CSVダミーデータ 2026年3月 売上検証用","その他","シューズ","革靴","4822","11800","750","0.0","sold","2026-03-28"
"DUMMY-0450","ブラウン 革靴 一点物","CSVダミーデータ 2026年3月 売上検証用","メルカリ","シューズ","革靴","2832","6100","1050","10.0","sold","2026-03-28"
"DUMMY-0451","ホワイト トートバッグ 美品","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","バッグ","トートバッグ","3486","8100","1050","5.0","sold","2026-04-02"
"DUMMY-0452","ネイビー 革靴 ヴィンテージ","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","シューズ","革靴","526","1600","210","10.0","sold","2026-04-03"
"DUMMY-0453","ベージュ その他 良品","CSVダミーデータ 2026年4月 売上検証用","メルカリ","その他","その他","3770","11400","1050","10.0","sold","2026-04-07"
"DUMMY-0454","ホワイト ブーツ デッドストック風","CSVダミーデータ 2026年4月 売上検証用","ラクマ","シューズ","ブーツ","5345","10400","850","10.0","sold","2026-04-26"
"DUMMY-0455","グレー スウェット 使用感あり","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","トップス","スウェット","4707","12400","210","10.0","sold","2026-04-22"
"DUMMY-0456","ブラック ネックレス 使用感あり","CSVダミーデータ 2026年4月 売上検証用","ラクマ","アクセサリー","ネックレス","4073","8100","750","10.0","sold","2026-04-01"
"DUMMY-0457","ネイビー ブーツ 美品","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","シューズ","ブーツ","4727","9100","210","5.0","sold","2026-04-12"
"DUMMY-0458","グレー ボストンバッグ 良品","CSVダミーデータ 2026年4月 売上検証用","メルカリ","バッグ","ボストンバッグ","3695","6400","1050","10.0","sold","2026-04-20"
"DUMMY-0459","カーキ その他 ヴィンテージ","CSVダミーデータ 2026年4月 売上検証用","ラクマ","その他","その他","3629","10500","210","10.0","sold","2026-04-26"
"DUMMY-0460","ホワイト リュック デッドストック風","CSVダミーデータ 2026年4月 売上検証用","メルカリ","バッグ","リュック","747","2100","1050","10.0","sold","2026-04-07"
"DUMMY-0461","ネイビー ニット 使用感あり","CSVダミーデータ 2026年4月 売上検証用","メルカリ","トップス","ニット","1764","3600","210","10.0","sold","2026-04-08"
"DUMMY-0462","ネイビー 革靴 美品","CSVダミーデータ 2026年4月 売上検証用","ラクマ","シューズ","革靴","1827","5700","750","10.0","sold","2026-04-30"
"DUMMY-0463","グレー サンダル 良品","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","シューズ","サンダル","706","2100","850","5.0","sold","2026-04-29"
"DUMMY-0464","ホワイト その他 良品","CSVダミーデータ 2026年4月 売上検証用","メルカリ","その他","その他","4393","8700","210","10.0","sold","2026-04-25"
"DUMMY-0465","グレー スラックス 良品","CSVダミーデータ 2026年4月 売上検証用","メルカリ","ボトムス","スラックス","4198","8100","450","10.0","sold","2026-04-18"
"DUMMY-0466","ブラウン コート 良品","CSVダミーデータ 2026年4月 売上検証用","その他","アウター","コート","1343","2100","450","0.0","sold","2026-04-23"
"DUMMY-0467","ベージュ サンダル 使用感あり","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","シューズ","サンダル","4191","8000","750","5.0","sold","2026-04-06"
"DUMMY-0468","カーキ その他 一点物","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","その他","その他","1300","2800","1050","10.0","sold","2026-04-25"
"DUMMY-0469","ブルー ベルト 美品","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","アクセサリー","ベルト","6295","14200","850","5.0","sold","2026-04-30"
"DUMMY-0470","ブラック パーカー 美品","CSVダミーデータ 2026年4月 売上検証用","その他","トップス","パーカー","2018","6100","1050","0.0","sold","2026-04-07"
"DUMMY-0471","ブルー ニット ヴィンテージ","CSVダミーデータ 2026年4月 売上検証用","その他","トップス","ニット","5985","13000","450","0.0","sold","2026-04-30"
"DUMMY-0472","ブラウン ブーツ デッドストック風","CSVダミーデータ 2026年4月 売上検証用","その他","シューズ","ブーツ","1465","3000","450","0.0","sold","2026-04-29"
"DUMMY-0473","ブルー シャツ デッドストック風","CSVダミーデータ 2026年4月 売上検証用","その他","トップス","シャツ","631","1600","450","0.0","sold","2026-04-17"
"DUMMY-0474","ブルー ショートパンツ デッドストック風","CSVダミーデータ 2026年4月 売上検証用","メルカリ","ボトムス","ショートパンツ","5895","18200","450","10.0","sold","2026-04-24"
"DUMMY-0475","カーキ 帽子 デッドストック風","CSVダミーデータ 2026年4月 売上検証用","メルカリ","アクセサリー","帽子","4513","14400","1200","10.0","sold","2026-04-02"
"DUMMY-0476","ブラウン シャツ デッドストック風","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","トップス","シャツ","5508","11000","1050","10.0","sold","2026-04-14"
"DUMMY-0477","ブルー レザージャケット 一点物","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","アウター","レザージャケット","5156","10600","450","10.0","sold","2026-04-14"
"DUMMY-0478","ブラウン 時計 美品","CSVダミーデータ 2026年4月 売上検証用","ラクマ","アクセサリー","時計","3218","6800","850","10.0","sold","2026-04-05"
"DUMMY-0479","カーキ トートバッグ 良品","CSVダミーデータ 2026年4月 売上検証用","PayPayフリマ","バッグ","トートバッグ","6219","19500","850","5.0","sold","2026-04-29"
"DUMMY-0480","ホワイト ブーツ 使用感あり","CSVダミーデータ 2026年4月 売上検証用","ヤフオク","シューズ","ブーツ","1290","2900","850","10.0","sold","2026-04-28"
"DUMMY-0481","ホワイト ネックレス ヴィンテージ","CSVダミーデータ 2026年5月 売上検証用","ヤフオク","アクセサリー","ネックレス","3475","6400","450","10.0","sold","2026-05-06"
"DUMMY-0482","ホワイト スニーカー ヴィンテージ","CSVダミーデータ 2026年5月 売上検証用","ラクマ","シューズ","スニーカー","2184","5800","1050","10.0","sold","2026-05-17"
"DUMMY-0483","ブラック 帽子 美品","CSVダミーデータ 2026年5月 売上検証用","PayPayフリマ","アクセサリー","帽子","3120","9100","1050","5.0","sold","2026-05-25"
